Cpd_id	Cpd_name	Pathway_id	Pathway_name
C04575	(4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate	hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)
C05385	D-Glucuronate 1-phosphate	hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)
C05411	L-Xylonate	hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)
C05412	L-Lyxonate	hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)
C05422	Dehydroascorbate	hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)
C06316	Dehydro-D-arabinono-1,4-lactone	hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)
C14899	3-Dehydro-L-gulonate 6-phosphate	hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)
C15923	L-Gulose	hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)
C15924	L-Gulose 1-phosphate	hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)
C15925	GDP-L-gulose	hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)
C15926	beta-L-Galactose 1-phosphate	hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)
C15930	L-Galactonate	hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)
C16186	L-Ascorbate 6-phosphate	hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)
C20889	D-Galactaro-1,5-lactone	hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)
C20896	D-Galactaro-1,4-lactone	hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)
C21955	L-Galactono-1,5-lactone	hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)
C00029	UDP-glucose	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00031	D-Glucose	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00085	D-Fructose 6-phosphate	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00089	Sucrose	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00092	D-Glucose 6-phosphate	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00095	D-Fructose	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00103	D-Glucose 1-phosphate	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00185	Cellobiose	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00208	Maltose	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00252	Isomaltose	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00369	Starch	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00372	Dextran	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00394	GDP-glucose	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00498	ADP-glucose	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00501	CDP-glucose	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00663	beta-D-Glucose 1-phosphate	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00689	alpha,alpha'-Trehalose 6-phosphate	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00718	Amylose	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00721	Dextrin	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00760	Cellulose	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00963	beta-D-Glucoside	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00965	1,3-beta-D-Glucan	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00973	Cyclomaltodextrin	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C01083	alpha,alpha-Trehalose	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C01231	alpha-D-Glucose 1,6-bisphosphate	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C01725	Levanbiose	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C01898	Cellodextrin	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C01935	Maltodextrin	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C02591	Sucrose 6'-phosphate	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C02995	Maltose 6'-phosphate	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C03323	(2,1-beta-D-Fructosyl)n	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C04534	6-Phospho-beta-D-glucosyl-(1,4)-D-glucose	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C05731	3-Ketosucrose	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C06215	Levan	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C06400	1-alpha-D-[(1->4)-alpha-D-Glucosyl](n-1)-alpha-D-glucopyranoside	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C16688	Sucrose 6-phosphate	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C20237	alpha-Maltose 1-phosphate	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)
C00029	UDP-glucose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00031	D-Glucose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00043	UDP-N-acetyl-alpha-D-glucosamine	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00052	UDP-alpha-D-galactose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00085	D-Fructose 6-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00095	D-Fructose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00096	GDP-mannose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00103	D-Glucose 1-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00128	CMP-N-acetylneuraminate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00140	N-Acetyl-D-glucosamine	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00159	D-Mannose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00167	UDP-glucuronate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00181	D-Xylose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00190	UDP-D-xylose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00191	D-Glucuronate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00203	UDP-N-acetyl-D-galactosamine	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00216	D-Arabinose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00259	L-Arabinose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00267	alpha-D-Glucose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00270	N-Acetylneuraminate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00275	D-Mannose 6-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00325	GDP-L-fucose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00329	D-Glucosamine	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00333	D-Galacturonate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00352	D-Glucosamine 6-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00357	N-Acetyl-D-glucosamine 6-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00394	GDP-glucose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00446	alpha-D-Galactose 1-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00461	Chitin	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00498	ADP-glucose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00501	CDP-glucose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00617	UDP-D-galacturonate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00636	D-Mannose 1-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00645	N-Acetyl-D-mannosamine	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00668	alpha-D-Glucose 6-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00714	Pectin	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00734	Chitosan	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00935	UDP-L-arabinose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00976	GDP-D-mannuronate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00984	alpha-D-Galactose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00996	Ferricytochrome b5	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00999	Ferrocytochrome b5	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C01019	L-Fucose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C01050	UDP-N-acetylmuramate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C01132	N-Acetyl-D-galactosamine	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C01170	UDP-N-acetyl-D-mannosamine	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C01219	CDP-4-dehydro-6-deoxy-D-glucose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C01222	GDP-4-dehydro-6-deoxy-D-mannose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C01623	UDP-apiose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C01674	Chitobiose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C01788	CDP-abequose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C02199	UDP-L-rhamnose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C02280	GDP-L-galactose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C02352	1,4-beta-D-Xylan	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C02474	Arabinan	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C02713	N-Acetylmuramate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C02977	GDP-6-deoxy-D-talose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C02985	L-Fucose 1-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C03117	GDP-6-deoxy-D-mannose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C03410	N-Glycoloyl-neuraminate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C03598	CDP-3,6-dideoxy-D-glucose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C03599	CDP-3,6-dideoxy-D-mannose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C03691	CMP-N-glycoloylneuraminate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C03733	UDP-alpha-D-galactofuranose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C03906	beta-L-Arabinose 1-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C04037	1-Phospho-alpha-D-galacturonate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C04089	UDP-4-dehydro-6-deoxy-D-glucose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C04257	N-Acetyl-D-mannosamine 6-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C04297	CDP-4-dehydro-3,6-dideoxy-D-glucose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C04501	N-Acetyl-alpha-D-glucosamine 1-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C04573	UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C04613	UDP-2-acetamido-4-dehydro-2,6-dideoxyglucose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C04630	UDP-2-acetamido-4-amino-2,4,6-trideoxy-alpha-D-glucose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C04631	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C05385	D-Glucuronate 1-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C06023	D-Glucosaminide	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C06156	alpha-D-Glucosamine 1-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C06240	UDP-N-acetyl-D-mannosaminouronate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C06241	N-Acetylneuraminate 9-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C06377	D-Galactosamine 6-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C11521	UDP-6-sulfoquinovose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C13952	UDP-N-acetyl-D-galactosaminuronic acid	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C15925	GDP-L-gulose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C16153	UDP-L-Ara4N	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C16154	UDP-L-Ara4FN	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C16155	UDP-L-Ara4O	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C16156	Undecaprenyl phosphate alpha-L-Ara4FN	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C16157	Undecaprenyl phosphate alpha-L-Ara4N	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C16183	alpha-D-Arabinopyranose 1-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C16698	N-Acetylmuramic acid 6-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C17269	GDP-D-arabinopyranose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C17326	CDP-4-dehydro-3,6-dideoxy-D-glucose epimer	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C17327	CDP-ascarylose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C17328	UDP-4-keto-rhamnose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C18060	N-Acetyl-alpha-D-galactosamine 1-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C18094	UDP-L-arabinofuranose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C19725	UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C19745	UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C19769	1,6-Anhydro-N-acetyl-beta-muramate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C19823	UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hexos-4-ulose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C19961	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C19971	UDP-2,4-bis(acetamido)-2,4,6-trideoxy-beta-L-altropyranose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C19972	2,4-Bis(acetamido)-2,4,6-trideoxy-beta-L-altropyranose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C20082	Pseudaminic acid	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C20083	CMP-pseudaminic acid	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C20357	UDP-N,N'-diacetylbacillosamine	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C20359	UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C20395	UDP-2-acetamido-2-deoxy-alpha-D-ribo-hex-3-uluronate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C20418	N,N'-Diacetyllegionaminate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C20419	CMP-N,N'-diacetyllegionaminate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C20424	2,4-Diacetamido-2,4,6-trideoxy-D-mannopyranose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C20638	GDP-4-amino-4,6-dideoxy-alpha-D-mannose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C20672	GDP-4-acetamido-4,6-dideoxy-alpha-D-mannose	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C20934	3-Deoxy-D-glycero-D-galacto-non-2-ulopyranosonate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C21027	N-Acetylmuramic acid alpha-1-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C21383	3-Deoxy-D-glycero-D-galacto-non-2-ulopyranosonate 9-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C21384	CMP-3-deoxy-D-glycero-D-galacto-non-2-ulopyranosonate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C22029	alpha-D-Galactosamine 1-phosphate	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)
C00022	Pyruvate	hsa00620	Pyruvate metabolism - Homo sapiens (human)
C00024	Acetyl-CoA	hsa00620	Pyruvate metabolism - Homo sapiens (human)
C00033	Acetate	hsa00620	Pyruvate metabolism - Homo sapiens (human)
C00036	Oxaloacetate	hsa00620	Pyruvate metabolism - Homo sapiens (human)
C00042	Succinate	hsa00620	Pyruvate metabolism - Homo sapiens (human)
C00058	Formate	hsa00620	Pyruvate metabolism - Homo sapiens (human)
C00068	Thiamin diphosphate	hsa00620	Pyruvate metabolism - Homo sapiens (human)
C00074	Phosphoenolpyruvate	hsa00620	Pyruvate metabolism - Homo sapiens (human)
C00083	Malonyl-CoA	hsa00620	Pyruvate metabolism - Homo sapiens (human)
C00084	Acetaldehyde	hsa00620	Pyruvate metabolism - Homo sapiens (human)
C00122	Fumarate	hsa00620	Pyruvate metabolism - Homo sapiens (human)
C00149	(S)-Malate	hsa00620	Pyruvate metabolism - Homo sapiens (human)
C00186	(S)-Lactate	hsa00620	Pyruvate metabolism - Homo sapiens (human)
C00227	Acetyl phosphate	hsa00620	Pyruvate metabolism - Homo sapiens (human)
C00256	(R)-Lactate	hsa00620	Pyruvate metabolism - Homo sapiens (human)
C00332	Acetoacetyl-CoA	hsa00620	Pyruvate metabolism - Homo sapiens (human)
C00424	(S)-Lactaldehyde	hsa00620	Pyruvate metabolism - Homo sapiens (human)
